state,county,year,party,candidate,votes,pct
ca,Amador,2004,REP,George Bush,"10,479",62.8%
ca,Amador,2004,DEM,John Kerry,"6,211",37.2%
ca,Amador,2004,GRE,Ralph Nader,-,-
ca,Butte,2004,REP,George Bush,"42,645",54.9%
ca,Butte,2004,DEM,John Kerry,"35,073",45.1%
ca,Butte,2004,GRE,Ralph Nader,-,-
ca,Calaveras,2004,REP,George Bush,"12,469",61.7%
ca,Calaveras,2004,DEM,John Kerry,"7,750",38.3%
ca,Calaveras,2004,GRE,Ralph Nader,-,-
ca,Colusa,2004,REP,George Bush,"3,938",67.9%
ca,Colusa,2004,DEM,John Kerry,"1,858",32.1%
ca,Colusa,2004,GRE,Ralph Nader,-,-
ca,Contra Costa,2004,DEM,John Kerry,"221,449",62.9%
ca,Contra Costa,2004,REP,George Bush,"130,527",37.1%
ca,Contra Costa,2004,GRE,Ralph Nader,-,-
ca,Del Norte,2004,REP,George Bush,"5,125",57.8%
ca,Del Norte,2004,DEM,John Kerry,"3,736",42.2%
ca,Del Norte,2004,GRE,Ralph Nader,-,-
ca,El Dorado,2004,REP,George Bush,"34,514",61.6%
ca,El Dorado,2004,DEM,John Kerry,"21,478",38.4%
ca,El Dorado,2004,GRE,Ralph Nader,-,-
ca,Fresno,2004,REP,George Bush,"120,272",58.3%
ca,Fresno,2004,DEM,John Kerry,"85,943",41.7%
ca,Fresno,2004,GRE,Ralph Nader,-,-
ca,Glenn,2004,REP,George Bush,"6,299",67.8%
ca,Glenn,2004,DEM,John Kerry,"2,985",32.2%
ca,Glenn,2004,GRE,Ralph Nader,-,-
ca,Humboldt,2004,DEM,John Kerry,"34,270",59.8%
ca,Humboldt,2004,REP,George Bush,"23,014",40.2%
ca,Humboldt,2004,GRE,Ralph Nader,-,-
ca,Imperial,2004,DEM,John Kerry,"13,955",54.5%
ca,Imperial,2004,REP,George Bush,"11,628",45.5%
ca,Imperial,2004,GRE,Ralph Nader,-,-
ca,Inyo,2004,REP,George Bush,"4,559",60.1%
ca,Inyo,2004,DEM,John Kerry,"3,021",39.9%
ca,Inyo,2004,GRE,Ralph Nader,-,-
ca,Kern,2004,REP,George Bush,"118,571",67.5%
ca,Kern,2004,DEM,John Kerry,"57,129",32.5%
ca,Kern,2004,GRE,Ralph Nader,-,-
ca,Kings,2004,REP,George Bush,"16,846",65.7%
ca,Kings,2004,DEM,John Kerry,"8,788",34.3%
ca,Kings,2004,GRE,Ralph Nader,-,-
ca,Lake,2004,DEM,John Kerry,"9,679",54.2%
ca,Lake,2004,REP,George Bush,"8,185",45.8%
ca,Lake,2004,GRE,Ralph Nader,-,-
ca,Lassen,2004,REP,George Bush,"7,373",72.0%
ca,Lassen,2004,DEM,John Kerry,"2,867",28.0%
ca,Lassen,2004,GRE,Ralph Nader,-,-
ca,Los Angeles,2004,DEM,John Kerry,"1,670,341",63.6%
ca,Los Angeles,2004,REP,George Bush,"954,764",36.4%
ca,Los Angeles,2004,GRE,Ralph Nader,-,-
ca,Madera,2004,REP,George Bush,"21,881",64.9%
ca,Madera,2004,DEM,John Kerry,"11,841",35.1%
ca,Madera,2004,GRE,Ralph Nader,-,-
ca,Marin,2004,DEM,John Kerry,"73,946",73.9%
ca,Marin,2004,REP,George Bush,"26,141",26.1%
ca,Marin,2004,GRE,Ralph Nader,-,-
ca,Mariposa,2004,REP,George Bush,"4,750",61.6%
ca,Mariposa,2004,DEM,John Kerry,"2,961",38.4%
ca,Mariposa,2004,GRE,Ralph Nader,-,-
ca,Mendocino,2004,DEM,John Kerry,"22,276",65.1%
ca,Mendocino,2004,REP,George Bush,"11,963",34.9%
ca,Mendocino,2004,GRE,Ralph Nader,-,-
ca,Merced,2004,REP,George Bush,"29,968",57.2%
ca,Merced,2004,DEM,John Kerry,"22,403",42.8%
ca,Merced,2004,GRE,Ralph Nader,-,-
ca,Modoc,2004,REP,George Bush,"2,987",74.0%
ca,Modoc,2004,DEM,John Kerry,"1,049",26.0%
ca,Modoc,2004,GRE,Ralph Nader,-,-
ca,Mono,2004,REP,George Bush,"2,200",50.0%
ca,Mono,2004,DEM,John Kerry,"2,200",50.0%
ca,Mono,2004,GRE,Ralph Nader,-,-
ca,Monterey,2004,DEM,John Kerry,"48,415",60.7%
ca,Monterey,2004,REP,George Bush,"31,382",39.3%
ca,Monterey,2004,GRE,Ralph Nader,-,-
ca,Napa,2004,DEM,John Kerry,"28,860",60.4%
ca,Napa,2004,REP,George Bush,"18,886",39.6%
ca,Napa,2004,GRE,Ralph Nader,-,-
ca,Nevada,2004,REP,George Bush,"25,078",54.8%
ca,Nevada,2004,DEM,John Kerry,"20,716",45.2%
ca,Nevada,2004,GRE,Ralph Nader,-,-
ca,Orange,2004,REP,George Bush,"455,500",60.3%
ca,Orange,2004,DEM,John Kerry,"300,490",39.7%
ca,Orange,2004,GRE,Ralph Nader,-,-
ca,Placer,2004,REP,George Bush,"84,551",63.1%
ca,Placer,2004,DEM,John Kerry,"49,519",36.9%
ca,Placer,2004,GRE,Ralph Nader,-,-
ca,Plumas,2004,REP,George Bush,"6,681",63.0%
ca,Plumas,2004,DEM,John Kerry,"3,923",37.0%
ca,Plumas,2004,GRE,Ralph Nader,-,-
ca,Riverside,2004,REP,George Bush,"263,147",58.4%
ca,Riverside,2004,DEM,John Kerry,"187,823",41.6%
ca,Riverside,2004,GRE,Ralph Nader,-,-
ca,Sacramento,2004,DEM,John Kerry,"175,725",50.6%
ca,Sacramento,2004,REP,George Bush,"171,569",49.4%
ca,Sacramento,2004,GRE,Ralph Nader,-,-
ca,San Benito,2004,DEM,John Kerry,"7,253",54.1%
ca,San Benito,2004,REP,George Bush,"6,158",45.9%
ca,San Benito,2004,GRE,Ralph Nader,-,-
ca,San Bernardino,2004,REP,George Bush,"226,133",56.3%
ca,San Bernardino,2004,DEM,John Kerry,"175,533",43.7%
ca,San Bernardino,2004,GRE,Ralph Nader,-,-
ca,San Diego,2004,REP,George Bush,"439,242",52.7%
ca,San Diego,2004,DEM,John Kerry,"394,752",47.3%
ca,San Diego,2004,GRE,Ralph Nader,-,-
ca,San Francisco,2004,DEM,John Kerry,"222,013",84.4%
ca,San Francisco,2004,REP,George Bush,"41,157",15.6%
ca,San Francisco,2004,GRE,Ralph Nader,-,-
ca,San Joaquin,2004,REP,George Bush,"87,336",53.8%
ca,San Joaquin,2004,DEM,John Kerry,"74,868",46.2%
ca,San Joaquin,2004,GRE,Ralph Nader,-,-
ca,San Luis Obispo,2004,REP,George Bush,"53,683",53.3%
ca,San Luis Obispo,2004,DEM,John Kerry,"47,079",46.7%
ca,San Luis Obispo,2004,GRE,Ralph Nader,-,-
ca,San Mateo,2004,DEM,John Kerry,"156,570",70.3%
ca,San Mateo,2004,REP,George Bush,"66,152",29.7%
ca,San Mateo,2004,GRE,Ralph Nader,-,-
ca,Santa Barbara,2004,DEM,John Kerry,"60,565",55.6%
ca,Santa Barbara,2004,REP,George Bush,"48,451",44.4%
ca,Santa Barbara,2004,GRE,Ralph Nader,-,-
ca,Santa Clara,2004,DEM,John Kerry,"280,016",64.9%
ca,Santa Clara,2004,REP,George Bush,"151,660",35.1%
ca,Santa Clara,2004,GRE,Ralph Nader,-,-
ca,Santa Cruz,2004,DEM,John Kerry,"74,302",74.6%
ca,Santa Cruz,2004,REP,George Bush,"25,297",25.4%
ca,Santa Cruz,2004,GRE,Ralph Nader,-,-
ca,Shasta,2004,REP,George Bush,"45,392",68.4%
ca,Shasta,2004,DEM,John Kerry,"20,980",31.6%
ca,Shasta,2004,GRE,Ralph Nader,-,-
ca,Sierra,2004,REP,George Bush,"1,429",68.9%
ca,Sierra,2004,DEM,John Kerry,646,31.1%
ca,Sierra,2004,GRE,Ralph Nader,-,-
ca,Siskiyou,2004,REP,George Bush,"10,399",61.4%
ca,Siskiyou,2004,DEM,John Kerry,"6,545",38.6%
ca,Siskiyou,2004,GRE,Ralph Nader,-,-
ca,Solano,2004,DEM,John Kerry,"69,729",58.4%
ca,Solano,2004,REP,George Bush,"49,710",41.6%
ca,Solano,2004,GRE,Ralph Nader,-,-
ca,Sonoma,2004,DEM,John Kerry,"119,821",68.3%
ca,Sonoma,2004,REP,George Bush,"55,541",31.7%
ca,Sonoma,2004,GRE,Ralph Nader,-,-
ca,Stanislaus,2004,REP,George Bush,"70,981",58.8%
ca,Stanislaus,2004,DEM,John Kerry,"49,640",41.2%
ca,Stanislaus,2004,GRE,Ralph Nader,-,-
ca,Sutter,2004,REP,George Bush,"17,329",67.7%
ca,Sutter,2004,DEM,John Kerry,"8,254",32.3%
ca,Sutter,2004,GRE,Ralph Nader,-,-
ca,Tehama,2004,REP,George Bush,"13,384",67.3%
ca,Tehama,2004,DEM,John Kerry,"6,505",32.7%
ca,Tehama,2004,GRE,Ralph Nader,-,-
ca,Trinity,2004,REP,George Bush,"3,406",55.9%
ca,Trinity,2004,DEM,John Kerry,"2,682",44.1%
ca,Trinity,2004,GRE,Ralph Nader,-,-
ca,Tulare,2004,REP,George Bush,"56,556",66.9%
ca,Tulare,2004,DEM,John Kerry,"27,989",33.1%
ca,Tulare,2004,GRE,Ralph Nader,-,-
ca,Tuolumne,2004,REP,George Bush,"14,001",60.9%
ca,Tuolumne,2004,DEM,John Kerry,"8,971",39.1%
ca,Tuolumne,2004,GRE,Ralph Nader,-,-
ca,Ventura,2004,REP,George Bush,"109,007",51.3%
ca,Ventura,2004,DEM,John Kerry,"103,360",48.7%
ca,Ventura,2004,GRE,Ralph Nader,-,-
ca,Yolo,2004,DEM,John Kerry,"38,190",60.8%
ca,Yolo,2004,REP,George Bush,"24,594",39.2%
ca,Yolo,2004,GRE,Ralph Nader,-,-
ca,Yuba,2004,REP,George Bush,"10,805",68.1%
ca,Yuba,2004,DEM,John Kerry,"5,064",31.9%
co,Adams,2004,DEM,John Kerry,"65,081",50.7%
co,Adams,2004,REP,George Bush,"62,485",48.7%
co,Adams,2004,GRE,Ralph Nader,767,0.6%
co,Alamosa,2004,REP,George Bush,"3,137",51.0%
co,Alamosa,2004,DEM,John Kerry,"2,975",48.4%
co,Alamosa,2004,GRE,Ralph Nader,39,0.6%
co,Arapahoe,2004,REP,George Bush,"114,703",51.9%
co,Arapahoe,2004,DEM,John Kerry,"105,008",47.6%
co,Arapahoe,2004,GRE,Ralph Nader,"1,108",0.5%
co,Archuleta,2004,REP,George Bush,"2,555",54.3%
co,Archuleta,2004,DEM,John Kerry,"2,111",44.9%
co,Archuleta,2004,GRE,Ralph Nader,40,0.8%
co,Baca,2004,REP,George Bush,"1,673",77.2%
co,Baca,2004,DEM,John Kerry,482,22.3%
co,Baca,2004,GRE,Ralph Nader,11,0.5%
co,Bent,2004,REP,George Bush,"1,310",62.7%
co,Bent,2004,DEM,John Kerry,757,36.3%
co,Bent,2004,GRE,Ralph Nader,21,1.0%
co,Boulder,2004,DEM,John Kerry,"65,864",70.5%
co,Boulder,2004,REP,George Bush,"27,039",28.9%
co,Boulder,2004,GRE,Ralph Nader,512,0.5%
co,Broomfield,2004,REP,George Bush,"11,847",52.1%
co,Broomfield,2004,DEM,John Kerry,"10,760",47.3%
co,Broomfield,2004,GRE,Ralph Nader,134,0.6%
co,Chaffee,2004,REP,George Bush,"4,634",55.8%
co,Chaffee,2004,DEM,John Kerry,"3,595",43.3%
co,Chaffee,2004,GRE,Ralph Nader,73,0.9%
co,Cheyenne,2004,REP,George Bush,902,81.9%
co,Cheyenne,2004,DEM,John Kerry,193,17.5%
co,Cheyenne,2004,GRE,Ralph Nader,7,0.6%
co,Clear Creek,2004,DEM,John Kerry,"2,899",53.6%
co,Clear Creek,2004,REP,George Bush,"2,467",45.6%
co,Clear Creek,2004,GRE,Ralph Nader,45,0.8%
co,Conejos,2004,DEM,John Kerry,"1,889",50.2%
co,Conejos,2004,REP,George Bush,"1,855",49.3%
co,Conejos,2004,GRE,Ralph Nader,19,0.5%
co,Costilla,2004,DEM,John Kerry,"1,149",67.2%
co,Costilla,2004,REP,George Bush,547,32.0%
co,Costilla,2004,GRE,Ralph Nader,15,0.9%
co,Crowley,2004,REP,George Bush,977,67.5%
co,Crowley,2004,DEM,John Kerry,469,32.4%
co,Crowley,2004,GRE,Ralph Nader,1,0.1%
co,Custer,2004,REP,George Bush,"1,644",68.8%
co,Custer,2004,DEM,John Kerry,733,30.7%
co,Custer,2004,GRE,Ralph Nader,13,0.5%
co,Delta,2004,REP,George Bush,"9,563",69.1%
co,Delta,2004,DEM,John Kerry,"4,165",30.1%
co,Delta,2004,GRE,Ralph Nader,104,0.8%
co,Denver,2004,DEM,John Kerry,"148,599",69.9%
co,Denver,2004,REP,George Bush,"62,868",29.6%
co,Denver,2004,GRE,Ralph Nader,"1,213",0.6%
co,Dolores,2004,REP,George Bush,785,69.7%
co,Dolores,2004,DEM,John Kerry,333,29.5%
co,Dolores,2004,GRE,Ralph Nader,9,0.8%
co,Douglas,2004,REP,George Bush,"79,115",66.8%
co,Douglas,2004,DEM,John Kerry,"38,956",32.9%
co,Douglas,2004,GRE,Ralph Nader,406,0.3%
co,Eagle,2004,DEM,John Kerry,"9,630",52.9%
co,Eagle,2004,REP,George Bush,"8,469",46.5%
co,Eagle,2004,GRE,Ralph Nader,117,0.6%
co,El Paso,2004,REP,George Bush,"156,210",67.2%
co,El Paso,2004,DEM,John Kerry,"75,055",32.3%
co,El Paso,2004,GRE,Ralph Nader,"1,259",0.5%
co,Elbert,2004,REP,George Bush,"8,292",72.5%
co,Elbert,2004,DEM,John Kerry,"3,103",27.1%
co,Elbert,2004,GRE,Ralph Nader,49,0.4%
co,Fremont,2004,REP,George Bush,"12,241",67.0%
co,Fremont,2004,DEM,John Kerry,"5,900",32.3%
co,Fremont,2004,GRE,Ralph Nader,135,0.7%
co,Garfield,2004,REP,George Bush,"10,937",54.3%
co,Garfield,2004,DEM,John Kerry,"9,077",45.0%
co,Garfield,2004,GRE,Ralph Nader,142,0.7%
co,Gilpin,2004,DEM,John Kerry,"1,772",57.2%
co,Gilpin,2004,REP,George Bush,"1,304",42.1%
co,Gilpin,2004,GRE,Ralph Nader,22,0.7%
co,Grand,2004,REP,George Bush,"4,170",56.5%
co,Grand,2004,DEM,John Kerry,"3,159",42.8%
co,Grand,2004,GRE,Ralph Nader,57,0.8%
co,Gunnison,2004,DEM,John Kerry,"4,730",57.2%
co,Gunnison,2004,REP,George Bush,"3,452",41.7%
co,Gunnison,2004,GRE,Ralph Nader,93,1.1%
co,Hinsdale,2004,REP,George Bush,355,59.9%
co,Hinsdale,2004,DEM,John Kerry,234,39.5%
co,Hinsdale,2004,GRE,Ralph Nader,4,0.7%
co,Huerfano,2004,REP,George Bush,"1,661",50.1%
co,Huerfano,2004,DEM,John Kerry,"1,628",49.1%
co,Huerfano,2004,GRE,Ralph Nader,24,0.7%
co,Jackson,2004,REP,George Bush,710,76.7%
co,Jackson,2004,DEM,John Kerry,209,22.6%
co,Jackson,2004,GRE,Ralph Nader,7,0.8%
co,Jefferson,2004,REP,George Bush,"111,230",52.8%
co,Jefferson,2004,DEM,John Kerry,"98,252",46.6%
co,Jefferson,2004,GRE,Ralph Nader,"1,344",0.6%
co,Kiowa,2004,REP,George Bush,688,80.2%
co,Kiowa,2004,DEM,John Kerry,167,19.5%
co,Kiowa,2004,GRE,Ralph Nader,3,0.3%
co,Kit Carson,2004,REP,George Bush,"2,668",78.1%
co,Kit Carson,2004,DEM,John Kerry,723,21.2%
co,Kit Carson,2004,GRE,Ralph Nader,23,0.7%
co,La Plata,2004,DEM,John Kerry,"13,266",53.0%
co,La Plata,2004,REP,George Bush,"11,593",46.3%
co,La Plata,2004,GRE,Ralph Nader,193,0.8%
co,Lake,2004,DEM,John Kerry,"1,574",55.4%
co,Lake,2004,REP,George Bush,"1,231",43.3%
co,Lake,2004,GRE,Ralph Nader,38,1.3%
co,Larimer,2004,REP,George Bush,"74,899",52.3%
co,Larimer,2004,DEM,John Kerry,"67,266",47.0%
co,Larimer,2004,GRE,Ralph Nader,978,0.7%
co,Las Animas,2004,DEM,John Kerry,"3,248",50.4%
co,Las Animas,2004,REP,George Bush,"3,152",48.9%
co,Las Animas,2004,GRE,Ralph Nader,42,0.7%
co,Lincoln,2004,REP,George Bush,"1,793",78.2%
co,Lincoln,2004,DEM,John Kerry,493,21.5%
co,Lincoln,2004,GRE,Ralph Nader,7,0.3%
co,Logan,2004,REP,George Bush,"6,054",70.9%
co,Logan,2004,DEM,John Kerry,"2,426",28.4%
co,Logan,2004,GRE,Ralph Nader,56,0.7%
co,Mesa,2004,REP,George Bush,"40,457",67.5%
co,Mesa,2004,DEM,John Kerry,"19,072",31.8%
co,Mesa,2004,GRE,Ralph Nader,407,0.7%
co,Mineral,2004,REP,George Bush,381,62.1%
co,Mineral,2004,DEM,John Kerry,227,37.0%
co,Mineral,2004,GRE,Ralph Nader,6,1.0%
co,Moffat,2004,REP,George Bush,"4,210",75.0%
co,Moffat,2004,DEM,John Kerry,"1,343",23.9%
co,Moffat,2004,GRE,Ralph Nader,64,1.1%
co,Montezuma,2004,REP,George Bush,"6,952",63.9%
co,Montezuma,2004,DEM,John Kerry,"3,839",35.3%
co,Montezuma,2004,GRE,Ralph Nader,87,0.8%
co,Montrose,2004,REP,George Bush,"11,045",69.7%
co,Montrose,2004,DEM,John Kerry,"4,708",29.7%
co,Montrose,2004,GRE,Ralph Nader,98,0.6%
co,Morgan,2004,REP,George Bush,"6,741",68.6%
co,Morgan,2004,DEM,John Kerry,"3,017",30.7%
co,Morgan,2004,GRE,Ralph Nader,63,0.6%
co,Otero,2004,REP,George Bush,"4,832",60.7%
co,Otero,2004,DEM,John Kerry,"3,092",38.8%
co,Otero,2004,GRE,Ralph Nader,37,0.5%
co,Ouray,2004,REP,George Bush,"1,383",52.1%
co,Ouray,2004,DEM,John Kerry,"1,250",47.1%
co,Ouray,2004,GRE,Ralph Nader,19,0.7%
co,Park,2004,REP,George Bush,"4,739",57.8%
co,Park,2004,DEM,John Kerry,"3,405",41.5%
co,Park,2004,GRE,Ralph Nader,59,0.7%
co,Phillips,2004,REP,George Bush,"1,661",74.2%
co,Phillips,2004,DEM,John Kerry,565,25.2%
co,Phillips,2004,GRE,Ralph Nader,13,0.6%
co,Pitkin,2004,DEM,John Kerry,"6,275",68.9%
co,Pitkin,2004,REP,George Bush,"2,750",30.2%
co,Pitkin,2004,GRE,Ralph Nader,77,0.8%
co,Prowers,2004,REP,George Bush,"3,382",71.7%
co,Prowers,2004,DEM,John Kerry,"1,306",27.7%
co,Prowers,2004,GRE,Ralph Nader,26,0.6%
co,Pueblo,2004,DEM,John Kerry,"34,654",52.7%
co,Pueblo,2004,REP,George Bush,"30,665",46.7%
co,Pueblo,2004,GRE,Ralph Nader,413,0.6%
co,Rio Blanco,2004,REP,George Bush,"2,370",80.4%
co,Rio Blanco,2004,DEM,John Kerry,560,19.0%
co,Rio Blanco,2004,GRE,Ralph Nader,17,0.6%
co,Rio Grande,2004,REP,George Bush,"3,413",62.9%
co,Rio Grande,2004,DEM,John Kerry,"1,970",36.3%
co,Rio Grande,2004,GRE,Ralph Nader,46,0.8%
co,Routt,2004,DEM,John Kerry,"6,270",54.7%
co,Routt,2004,REP,George Bush,"5,109",44.6%
co,Routt,2004,GRE,Ralph Nader,86,0.8%
co,Saguache,2004,DEM,John Kerry,"1,558",57.5%
co,Saguache,2004,REP,George Bush,"1,134",41.8%
co,Saguache,2004,GRE,Ralph Nader,18,0.7%
co,San Juan,2004,DEM,John Kerry,253,52.8%
co,San Juan,2004,REP,George Bush,216,45.1%
co,San Juan,2004,GRE,Ralph Nader,10,2.1%
co,San Miguel,2004,DEM,John Kerry,"2,857",72.2%
co,San Miguel,2004,REP,George Bush,"1,070",27.0%
co,San Miguel,2004,GRE,Ralph Nader,30,0.8%
co,Sedgwick,2004,REP,George Bush,947,71.6%
co,Sedgwick,2004,DEM,John Kerry,368,27.8%
co,Sedgwick,2004,GRE,Ralph Nader,7,0.5%
co,Summit,2004,DEM,John Kerry,"8,032",59.7%
co,Summit,2004,REP,George Bush,"5,320",39.5%
co,Summit,2004,GRE,Ralph Nader,113,0.8%
co,Teller,2004,REP,George Bush,"7,868",69.0%
co,Teller,2004,DEM,John Kerry,"3,447",30.2%
co,Teller,2004,GRE,Ralph Nader,87,0.8%
co,Washington,2004,REP,George Bush,"2,019",81.4%
co,Washington,2004,DEM,John Kerry,450,18.1%
co,Washington,2004,GRE,Ralph Nader,12,0.5%
co,Weld,2004,REP,George Bush,"55,213",63.2%
co,Weld,2004,DEM,John Kerry,"31,623",36.2%
co,Weld,2004,GRE,Ralph Nader,495,0.6%
co,Yuma,2004,REP,George Bush,"3,423",76.3%
co,Yuma,2004,DEM,John Kerry,"1,044",23.3%
ct,Fairfield,2004,DEM,John Kerry,"201,409",51.7%
ct,Fairfield,2004,REP,George Bush,"185,597",47.7%
ct,Fairfield,2004,GRE,Ralph Nader,"2,334",0.6%
ct,Hartford,2004,DEM,John Kerry,"227,715",59.3%
ct,Hartford,2004,REP,George Bush,"153,565",40.0%
ct,Hartford,2004,GRE,Ralph Nader,"2,976",0.8%
ct,Litchfield,2004,REP,George Bush,"50,158",52.3%
ct,Litchfield,2004,DEM,John Kerry,"44,644",46.6%
ct,Litchfield,2004,GRE,Ralph Nader,"1,054",1.1%
ct,Middlesex,2004,DEM,John Kerry,"46,104",56.6%
ct,Middlesex,2004,REP,George Bush,"34,693",42.6%
ct,Middlesex,2004,GRE,Ralph Nader,596,0.7%
ct,New Haven,2004,DEM,John Kerry,"197,146",54.8%
ct,New Haven,2004,REP,George Bush,"159,429",44.3%
ct,New Haven,2004,GRE,Ralph Nader,"3,140",0.9%
ct,New London,2004,DEM,John Kerry,"66,042",56.4%
ct,New London,2004,REP,George Bush,"49,921",42.6%
ct,New London,2004,GRE,Ralph Nader,"1,210",1.0%
ct,Tolland,2004,DEM,John Kerry,"39,138",55.0%
ct,Tolland,2004,REP,George Bush,"31,242",43.9%
ct,Tolland,2004,GRE,Ralph Nader,782,1.1%
ct,Windham,2004,DEM,John Kerry,"25,468",52.6%
ct,Windham,2004,REP,George Bush,"22,318",46.1%
dc,Washington,2004,DEM,John Kerry,"183,876",90.0%
dc,Washington,2004,REP,George Bush,"19,007",9.3%
de,Kent,2004,REP,George Bush,"31,555",56.6%
de,Kent,2004,DEM,John Kerry,"23,854",42.8%
de,Kent,2004,GRE,Ralph Nader,362,0.6%
de,New Castle,2004,DEM,John Kerry,"145,935",60.7%
de,New Castle,2004,REP,George Bush,"92,973",38.7%
de,New Castle,2004,GRE,Ralph Nader,"1,335",0.6%
de,Sussex,2004,REP,George Bush,"47,003",60.6%
de,Sussex,2004,DEM,John Kerry,"30,098",38.8%
fl,Alachua,2004,DEM,John Kerry,"62,348",56.4%
fl,Alachua,2004,REP,George Bush,"47,615",43.1%
fl,Alachua,2004,GRE,Ralph Nader,557,0.5%
fl,Baker,2004,REP,George Bush,"7,738",77.6%
fl,Baker,2004,DEM,John Kerry,"2,180",21.9%
fl,Baker,2004,GRE,Ralph Nader,49,0.5%
fl,Bay,2004,REP,George Bush,"53,305",71.4%
fl,Bay,2004,DEM,John Kerry,"21,034",28.2%
fl,Bay,2004,GRE,Ralph Nader,358,0.5%
fl,Bradford,2004,REP,George Bush,"7,553",69.8%
fl,Bradford,2004,DEM,John Kerry,"3,244",30.0%
fl,Bradford,2004,GRE,Ralph Nader,28,0.3%
fl,Brevard,2004,REP,George Bush,"152,838",57.9%
fl,Brevard,2004,DEM,John Kerry,"110,153",41.7%
fl,Brevard,2004,GRE,Ralph Nader,"1,196",0.5%
fl,Broward,2004,DEM,John Kerry,"443,535",64.7%
fl,Broward,2004,REP,George Bush,"238,397",34.8%
fl,Broward,2004,GRE,Ralph Nader,"3,746",0.5%
fl,Calhoun,2004,REP,George Bush,"3,780",63.7%
fl,Calhoun,2004,DEM,John Kerry,"2,116",35.7%
fl,Calhoun,2004,GRE,Ralph Nader,38,0.6%
fl,Charlotte,2004,REP,George Bush,"44,402",56.1%
fl,Charlotte,2004,DEM,John Kerry,"34,227",43.2%
fl,Charlotte,2004,GRE,Ralph Nader,555,0.7%
fl,Citrus,2004,REP,George Bush,"39,496",57.1%
fl,Citrus,2004,DEM,John Kerry,"29,271",42.3%
fl,Citrus,2004,GRE,Ralph Nader,452,0.7%
fl,Clay,2004,REP,George Bush,"61,881",76.4%
fl,Clay,2004,DEM,John Kerry,"18,905",23.3%
fl,Clay,2004,GRE,Ralph Nader,258,0.3%
fl,Collier,2004,REP,George Bush,"82,493",65.3%
fl,Collier,2004,DEM,John Kerry,"43,277",34.2%
fl,Collier,2004,GRE,Ralph Nader,590,0.5%
fl,Columbia,2004,REP,George Bush,"16,753",67.3%
fl,Columbia,2004,DEM,John Kerry,"8,029",32.3%
fl,Columbia,2004,GRE,Ralph Nader,109,0.4%
fl,DeSoto,2004,REP,George Bush,"5,510",58.2%
fl,DeSoto,2004,DEM,John Kerry,"3,910",41.3%
fl,DeSoto,2004,GRE,Ralph Nader,48,0.5%
fl,Dixie,2004,REP,George Bush,"4,433",69.0%
fl,Dixie,2004,DEM,John Kerry,"1,959",30.5%
fl,Dixie,2004,GRE,Ralph Nader,29,0.5%
fl,Duval,2004,REP,George Bush,"218,476",57.9%
fl,Duval,2004,DEM,John Kerry,"157,624",41.8%
fl,Duval,2004,GRE,Ralph Nader,"1,212",0.3%
fl,Escambia,2004,REP,George Bush,"93,311",65.7%
fl,Escambia,2004,DEM,John Kerry,"48,207",33.9%
fl,Escambia,2004,GRE,Ralph Nader,544,0.4%
fl,Flagler,2004,REP,George Bush,"19,624",51.1%
fl,Flagler,2004,DEM,John Kerry,"18,563",48.4%
fl,Flagler,2004,GRE,Ralph Nader,181,0.5%
fl,Franklin,2004,REP,George Bush,"3,472",58.8%
fl,Franklin,2004,DEM,John Kerry,"2,400",40.6%
fl,Franklin,2004,GRE,Ralph Nader,37,0.6%
fl,Gadsden,2004,DEM,John Kerry,"14,610",69.9%
fl,Gadsden,2004,REP,George Bush,"6,236",29.8%
fl,Gadsden,2004,GRE,Ralph Nader,54,0.3%
fl,Gilchrist,2004,REP,George Bush,"4,930",70.7%
fl,Gilchrist,2004,DEM,John Kerry,"2,015",28.9%
fl,Gilchrist,2004,GRE,Ralph Nader,32,0.5%
fl,Glades,2004,REP,George Bush,"2,437",58.5%
fl,Glades,2004,DEM,John Kerry,"1,712",41.1%
fl,Glades,2004,GRE,Ralph Nader,16,0.4%
fl,Gulf,2004,REP,George Bush,"5,972",66.7%
fl,Gulf,2004,DEM,John Kerry,"2,929",32.7%
fl,Gulf,2004,GRE,Ralph Nader,46,0.5%
fl,Hamilton,2004,REP,George Bush,"2,787",55.1%
fl,Hamilton,2004,DEM,John Kerry,"2,258",44.6%
fl,Hamilton,2004,GRE,Ralph Nader,15,0.3%
fl,Hardee,2004,REP,George Bush,"5,047",69.8%
fl,Hardee,2004,DEM,John Kerry,"2,147",29.7%
fl,Hardee,2004,GRE,Ralph Nader,39,0.5%
fl,Hendry,2004,REP,George Bush,"5,756",59.1%
fl,Hendry,2004,DEM,John Kerry,"3,960",40.7%
fl,Hendry,2004,GRE,Ralph Nader,24,0.2%
fl,Hernando,2004,REP,George Bush,"41,847",53.2%
fl,Hernando,2004,DEM,John Kerry,"36,251",46.1%
fl,Hernando,2004,GRE,Ralph Nader,508,0.6%
fl,Highlands,2004,REP,George Bush,"25,874",62.5%
fl,Highlands,2004,DEM,John Kerry,"15,346",37.1%
fl,Highlands,2004,GRE,Ralph Nader,188,0.5%
fl,Hillsborough,2004,REP,George Bush,"243,816",53.2%
fl,Hillsborough,2004,DEM,John Kerry,"212,749",46.4%
fl,Hillsborough,2004,GRE,Ralph Nader,"1,935",0.4%
